id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,in_reply_to_screen_name,in_reply_to_status_id,url,user_mention,query,hashtags,media,lat,lng
382862133639516160,https://twitter.com/spazzrazz/status/382862133639516160,2013-09-25 13:40:20+00:00,Julian Fellowes And I Decided Not To Discuss Season Four Of ‘Downton Abbey’ Last Night http://t.co/VaHSrOMIt9,en,0,spazzrazz,,,http://celeb.bz/19z6dWD,,Downton,,,,
382862096024612865,https://twitter.com/kmbannerman/status/382862096024612865,2013-09-25 13:40:11+00:00,"TV disruption needed, @DowntonAbbey US shouldn't have to wait until 2014 for new shows! #Downton UK already watching new series",en,0,kmbannerman,,,,DowntonAbbey,Downton,Downton,,,
382862080644100096,https://twitter.com/DowntonAbbeyAdd/status/382862080644100096,2013-09-25 13:40:07+00:00,RT @julieruiz1: @DowntonAbbeyAdd @DowntonAbbey every #Downton fan should take this quiz!! http://t.co/LtfjGlHlA7,en,2,DowntonAbbeyAdd,,,http://www.dailymail.co.uk/femail/article-2078246/Do-know-Downton-From-Lord-Granthams-dog-Mrs-Patmores-catchphrase.html,julieruiz1,Downton,Downton,,,
382862080610930688,https://twitter.com/TJ22Hatter/status/382862080610930688,2013-09-25 13:40:07+00:00,A solution: http://t.co/BYD7VtWn2q RT @Allenleech: I’m An Unapologetic ‘Downton Abbey’ Bootlegger http://t.co/IUFTgXGB4f via @TIMECulture,en,0,TJ22Hatter,Allenleech,382861402701983744,http://tjhatter.wordpress.com/2013/09/24/i-want-my-bbc/,Allenleech,Downton,,,,
382861983835766784,https://twitter.com/julieruiz1/status/382861983835766784,2013-09-25 13:39:44+00:00,@DowntonAbbeyAdd @DowntonAbbey every #Downton fan should take this quiz!! http://t.co/LtfjGlHlA7,en,2,julieruiz1,DowntonAbbeyAdd,,http://www.dailymail.co.uk/femail/article-2078246/Do-know-Downton-From-Lord-Granthams-dog-Mrs-Patmores-catchphrase.html,DowntonAbbeyAdd,Downton,Downton,,,
382861980794499074,https://twitter.com/ofahmio/status/382861980794499074,2013-09-25 13:39:44+00:00,"RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/s3htFXgOEC #Downton",en,18,ofahmio,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382861967842480129,https://twitter.com/oonachaplins/status/382861967842480129,2013-09-25 13:39:41+00:00,"why is it news that people in the US watch downton illegally, I thought that was just expected practice",en,0,oonachaplins,,,,,Downton,,,,
382861961790500864,https://twitter.com/Royal_Rory/status/382861961790500864,2013-09-25 13:39:39+00:00,"Said that, I am going to tell you what I think about episode 1 of the 4th series of Downton.",en,0,Royal_Rory,,,,,Downton,,,,
382861861106249728,https://twitter.com/250gtcalifornia/status/382861861106249728,2013-09-25 13:39:15+00:00,@Allenleech @DowntonAbbey @TV3Ireland how come it's only women who replied to that tweet? Oh....wait.....it's Downton #iwatchittoo,en,0,250gtcalifornia,Allenleech,382858223310880768,,Allenleech,Downton,iwatchittoo,,,
382861844899057664,https://twitter.com/ShelbyKoshiol/status/382861844899057664,2013-09-25 13:39:11+00:00,"RT @DowntonAbbey: Only a few more days till Sunday is upon us! Lords and ladies, how do you spend your #DowntonNight? #Downton",en,18,ShelbyKoshiol,,,,DowntonAbbey,Downton,DowntonNight,,,
382861826137944064,https://twitter.com/sevitarama/status/382861826137944064,2013-09-25 13:39:07+00:00,Downton Abbey has an electric mixer and I don't. Rich people still the same.,en,0,sevitarama,,,,,Downton,,,,
382861684508856320,https://twitter.com/TweetEPortal/status/382861684508856320,2013-09-25 13:38:33+00:00,#Download Downton Abbey – 4×01 – Episode 1 http://t.co/HULaU261JW,vi,0,TweetEPortal,,,http://migre.me/gcj77,,Downton,Download,,,
382861671762780160,https://twitter.com/1KerryBerry/status/382861671762780160,2013-09-25 13:38:30+00:00,RT @blainstweet: RT @1kerryberry: “Downton Tabby”... I don't have words for this... http://t.co/NLF7ORLWdu,en,1,1KerryBerry,,,http://flip.it/eDeS6,blainstweet,Downton,,,,
382861666477953024,https://twitter.com/samstone82/status/382861666477953024,2013-09-25 13:38:29+00:00,My complaint to @itv re audio description during #downton was totally unfounded.  Turns out the kids had turned it on #fool,en,0,samstone82,,,,ITV,Downton,downton,,,
382861615760424961,https://twitter.com/Rislin/status/382861615760424961,2013-09-25 13:38:17+00:00,"RT @Hypable: There are no deaths in 'Downton Abbey' series 4, according to Jim Carter http://t.co/D0RjDNr2v0",en,3,Rislin,,,http://www.hypable.com/2013/09/25/downton-abbey-series-4-jim-carter-character-deaths/,Hypable,Downton,,,,
382861586203176960,https://twitter.com/julia_mahe/status/382861586203176960,2013-09-25 13:38:10+00:00,RT @Allenleech: I’m An Unapologetic ‘Downton Abbey’ Bootlegger http://t.co/I0HNYnclOF via @TIMECulture,en,18,julia_mahe,,,http://ti.me/15TfIBc,Allenleech,Downton,,,,
382861491327602688,https://twitter.com/clairecohen1/status/382861491327602688,2013-09-25 13:37:47+00:00,I wrote about femininity and how we (Michelle Dockery) should accept its many faces http://t.co/PFsjmg8cWg @Telegraph_TV @TeleWonderWomen,en,0,clairecohen1,,,http://tgr.ph/1b4QBw3,Telegraph_TV,Downton,,,,
382861469563371521,https://twitter.com/tech_journal/status/382861469563371521,2013-09-25 13:37:42+00:00,Julian Fellowes And I Decided Not To Discuss Season Four Of ‘Downton Abbey’ Last Night http://t.co/um0I1X1t0i,en,0,tech_journal,,,http://adf.ly/WNCrV,,Downton,,,,
382861456208711680,https://twitter.com/WeAre1DTeams/status/382861456208711680,2013-09-25 13:37:39+00:00,Julian Fellowes And I Decided Not To Discuss Season Four Of ‘Downton Abbey’ Last Night http://t.co/zKmyT7V3HI,en,0,WeAre1DTeams,,,http://goo.gl/HS7dUV,,Downton,,,,
382861412533809152,https://twitter.com/DeanWilliams89/status/382861412533809152,2013-09-25 13:37:28+00:00,"Perfect TV catch up day. Downton, F1, #gbbo, Only Connect, QI, Wentworth, Uni Challenge...Christ, I watch too much telly...",en,0,DeanWilliams89,,,,,Downton,gbbo,,,
382861402701983744,https://twitter.com/Allenleech/status/382861402701983744,2013-09-25 13:37:26+00:00,I’m An Unapologetic ‘Downton Abbey’ Bootlegger http://t.co/I0HNYnclOF via @TIMECulture,en,18,Allenleech,,,http://ti.me/15TfIBc,TIMECulture,Downton,,,,
382861399762169856,https://twitter.com/nerglez/status/382861399762169856,2013-09-25 13:37:25+00:00,Me he puesto a ver el primer capítulo de la cuarta temporada de Downton Abbey sin saber que existía un especial de Navidad…y claro :-O,es,0,nerglez,,,,,Downton,,,,
382861302068445185,https://twitter.com/mandamattea/status/382861302068445185,2013-09-25 13:37:02+00:00,"Excited for Roesch girls night tonight: FHS Soccer, Downton, and wine:) @GretchASketcha",en,0,mandamattea,,,,GretchASketcha,Downton,,,,
382861277821165568,https://twitter.com/DigitalPry/status/382861277821165568,2013-09-25 13:36:56+00:00,Lauren Harries joins Downton Abbey.,en,1,DigitalPry,,,,,Downton,,,,
382861112426786816,https://twitter.com/shanobyl/status/382861112426786816,2013-09-25 13:36:17+00:00,"Ok now I'm gonna watch the first episode of season 4 of Downton Abbey. Ladies and lords, please do not disturb.",en,0,shanobyl,,,,,Downton,,,,
382860978620084224,https://twitter.com/Crow_T_Robot/status/382860978620084224,2013-09-25 13:35:45+00:00,@dannfpe That's ok - I watch *and* enjoy 'Downton Abbey'.,en,0,Crow_T_Robot,dannfpe,382860364431757312,,dannfpe,Downton,,,,
382860925318868992,https://twitter.com/AnaPaulaLns/status/382860925318868992,2013-09-25 13:35:32+00:00,Preciso baixar Downton Abbey. Que sdds desses lindos. ♥,pt,0,AnaPaulaLns,,,,,Downton,,,,
382860853390761985,https://twitter.com/Ware_Armitage/status/382860853390761985,2013-09-25 13:35:15+00:00,@RyanPitchford_ Sir Percy Ware-Armitage (real name Mark) and I like all who dislike Downton Abbey. And Piers Morgan for that matter too.,en,0,Ware_Armitage,RyanPitchford_,381878013513580545,,RyanPitchford_,Downton,,,,
382860781080944640,https://twitter.com/frankly_me/status/382860781080944640,2013-09-25 13:34:58+00:00,Downton Abbey time. HD però.,it,0,frankly_me,,,,,Downton,,,,
382860614982713345,https://twitter.com/ClaireStokes65/status/382860614982713345,2013-09-25 13:34:18+00:00,RT @JohnDalziel: Downton Abbey..... Don't get it!! Anything else on?!?,en,5,ClaireStokes65,,,,JohnDalziel,Downton,,,,
382860591821381632,https://twitter.com/THENWOBLOG/status/382860591821381632,2013-09-25 13:34:12+00:00,Julian Fellowes And I Decided Not To Discuss Season Four Of ‘Downton Abbey’ Last Night -  http://t.co/G7JnK5vg4m http://t.co/JAOkrBFLUG,en,0,THENWOBLOG,,,http://thenwo.net/celebrities/julian-fellowes-and-i-decided-not-to-discuss-season-four-of-downton-abbey-last-night/,,Downton,,https://pbs.twimg.com/media/BVAxrfkCQAAkSW7.jpg,,
382860484128415747,https://twitter.com/raihannb/status/382860484128415747,2013-09-25 13:33:47+00:00,"RT @GaryLineker: Sorry to interrupt your viewing of Downton, but Mario Balotelli has missed a penalty. This has never happened before.",en,1417,raihannb,,,,GaryLineker,Downton,,,,
382860442093498368,https://twitter.com/kirstymac94/status/382860442093498368,2013-09-25 13:33:37+00:00,"@DowntonAbbey with the tv on full, complete silence, pj's on, feet up, drink in hand and chocolate #perfect #downton",en,0,kirstymac94,DowntonAbbey,382848254016512000,,DowntonAbbey,Downton,perfect,,53.0471762,-2.1661892
382860154577752064,https://twitter.com/PaulinaHinojosa/status/382860154577752064,2013-09-25 13:32:28+00:00,RT @DowntonAbbeyAdd: New Stills Added! Downton Abbey Series 4 Episode 2 Synopsis &amp; Cast List http://t.co/sXE8Q9PAdn #DowntonAbbey,en,2,PaulinaHinojosa,,,http://www.downtonabbeyaddicts.com/2013/09/downton-abbey-series-4-episode-2.html#.UkIleKtLOho.twitter,DowntonAbbeyAdd,Downton,DowntonAbbey,,,
382860076735672320,https://twitter.com/atlashand/status/382860076735672320,2013-09-25 13:32:10+00:00,The prospect of our catch-up of Downton Abbey is the only thing getting me through IR realism theory and learning the Arabic alphabet...,en,0,atlashand,,,,,Downton,,,,
382860063401992192,https://twitter.com/DalesmanEditor/status/382860063401992192,2013-09-25 13:32:06+00:00,"In the new Dalesman magazine: The real Downton Abbey, Mike Pannett's Yorkshire and Raising a glass to Yorkshire wine http://t.co/sZ9FFKy1eo",en,0,DalesmanEditor,,,http://www.dalesman.co.uk/magazines,,Downton,,,,
382860039653822465,https://twitter.com/TetazasLaRue/status/382860039653822465,2013-09-25 13:32:01+00:00,RT @MaEsBe: YA NO SON LAS SPICE GIRLS. SON LOS SPICE FOOTMEN DE DOWNTON. http://t.co/vy9JK27Kt1,en,2,TetazasLaRue,,,http://24.media.tumblr.com/5a558cb6b15b3d9d6d9dbff8d6242b21/tumblr_mtehna8wTo1s5dr1wo1_1280.jpg,MaEsBe,Downton,,,,
382859944007335936,https://twitter.com/HayleyHarvey2/status/382859944007335936,2013-09-25 13:31:38+00:00,Downton Abbey never fails to disappoint! #drama #drama #drama,en,0,HayleyHarvey2,,,,,Downton,drama,,,
382859932615188481,https://twitter.com/thasmiles/status/382859932615188481,2013-09-25 13:31:35+00:00,"já saiu downton legendado, meus amigos é um recorde",pt,0,thasmiles,,,,,Downton,,,,
382859848137715714,https://twitter.com/parisinthe1920s/status/382859848137715714,2013-09-25 13:31:15+00:00,#EdWestwick with Julian Fellowes (who want's Ed on Downton Abbey??) http://t.co/vAboPxdXAr,en,1,parisinthe1920s,,,,,Downton,EdWestwick,https://pbs.twimg.com/media/BVAxANgCUAED7ad.jpg,,
382859828122906625,https://twitter.com/fireincairo_/status/382859828122906625,2013-09-25 13:31:10+00:00,RT @MaEsBe: YA NO SON LAS SPICE GIRLS. SON LOS SPICE FOOTMEN DE DOWNTON. http://t.co/vy9JK27Kt1,en,2,fireincairo_,,,http://24.media.tumblr.com/5a558cb6b15b3d9d6d9dbff8d6242b21/tumblr_mtehna8wTo1s5dr1wo1_1280.jpg,MaEsBe,Downton,,,,
382859811785687040,https://twitter.com/Gemz239/status/382859811785687040,2013-09-25 13:31:06+00:00,RT @Cassie4more: I love Downton s4 premiere. Yay for Lady Mary back being icy...,en,1,Gemz239,,,,Cassie4more,Downton,,,,
382859780550717440,https://twitter.com/imaninanoh/status/382859780550717440,2013-09-25 13:30:59+00:00,I don't know Downton Abbey was this interesting! Lovin it :),en,0,imaninanoh,,,,,Downton,,,,
382859687307526145,https://twitter.com/Hypable/status/382859687307526145,2013-09-25 13:30:37+00:00,"There are no deaths in 'Downton Abbey' series 4, according to Jim Carter http://t.co/D0RjDNr2v0",en,3,Hypable,,,http://www.hypable.com/2013/09/25/downton-abbey-series-4-jim-carter-character-deaths/,,Downton,,,,
382859538115751937,https://twitter.com/jackmirkinson/status/382859538115751937,2013-09-25 13:30:01+00:00,RT @laurastampler: Why I feel absolutely no shame in bootlegging Downton Abbey. Wait until Jan? Please... http://t.co/2hCTe5bLDR for @TIME,en,0,jackmirkinson,,,http://entertainment.time.com/2013/09/25/im-an-unapologetic-downton-abbey-bootlegger/?iid=ent-main-lead,laurastampler,Downton,,,,
382859439146954752,https://twitter.com/laurastampler/status/382859439146954752,2013-09-25 13:29:38+00:00,Why I feel absolutely no shame in bootlegging Downton Abbey. Wait until Jan? Please... http://t.co/kFJFHaqxF5 for @TIME,en,0,laurastampler,,,http://entertainment.time.com/2013/09/25/im-an-unapologetic-downton-abbey-bootlegger/?iid=ent-main-lead,TIME,Downton,,,,
382859434453516288,https://twitter.com/Cassie4more/status/382859434453516288,2013-09-25 13:29:37+00:00,I love Downton s4 premiere. Yay for Lady Mary back being icy...,en,1,Cassie4more,,,,,Downton,,,,
382859325158350848,https://twitter.com/Fentooooon/status/382859325158350848,2013-09-25 13:29:10+00:00,"@Niamhy__D day from hell, I think I'm sweating it all out now. Going back to bed to watch Downton. Thank you for your support.",en,0,Fentooooon,Niamhy__D,382817736667439104,,Niamhy__D,Downton,,,,
382859267906080768,https://twitter.com/FaaiitthTan/status/382859267906080768,2013-09-25 13:28:57+00:00,tempted not to continue downton because MATTHEW!!!! :(((,en,0,FaaiitthTan,,,,,Downton,,,,
382859267117568000,https://twitter.com/Richodor/status/382859267117568000,2013-09-25 13:28:57+00:00,Elise vient de regarder Downton Abbey S03E04 et ne s'en remet pas https://t.co/kgBzA7oPPj,fr,0,Richodor,,,https://www.betaseries.com/serie/downton-abbey,,Downton,,,,
382859250583613440,https://twitter.com/marianasmoura/status/382859250583613440,2013-09-25 13:28:53+00:00,esta rapariga voltando pra downton abbey so pra mexer com o branson bicha véa f ulera,pt,0,marianasmoura,,,,,Downton,,,,
382859225334296576,https://twitter.com/jennaDwiddowson/status/382859225334296576,2013-09-25 13:28:47+00:00,"@thatdanstevens Downton is not the same without Mr Matthew! It's like night sky without the stars, strawberries without cream! Need I go on?",en,0,jennaDwiddowson,thatdanstevens,,,thatdanstevens,Downton,,,,
382858908064550912,https://twitter.com/SeriesinTorrent/status/382858908064550912,2013-09-25 13:27:31+00:00,DOWNTON ABBEY: 4ª Temporada S04E01(4x01) Legendado http://t.co/E3a7DVcFvd,pt,0,SeriesinTorrent,,,http://goo.gl/fb/n6Ynw,,Downton,,,,
382858874816311297,https://twitter.com/mgronvik/status/382858874816311297,2013-09-25 13:27:23+00:00,"So many azum things has happend. Tix for #WWATour , getting @PeterJoback 's album and seing him live this october! And downton's s4 premiere",en,0,mgronvik,,,,PeterJoback,Downton,WWATour,,,
382858826883407872,https://twitter.com/princessjune82/status/382858826883407872,2013-09-25 13:27:12+00:00,RT @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/bilL6pvGId,en,96,princessjune82,,,,DowntonAbbey,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
382858800538988544,https://twitter.com/dianasandyballs/status/382858800538988544,2013-09-25 13:27:05+00:00,"RT @Allenleech: UK Twitteratti less than 11 hours until Downton is back on your screens can I get a ""M'Lady M'Lady"" (a period ""Woop  Woop"")",en,452,dianasandyballs,,,,Allenleech,Downton,,,,
382858762572558336,https://twitter.com/blainstweet/status/382858762572558336,2013-09-25 13:26:56+00:00,RT @1kerryberry: “Downton Tabby”... I don't have words for this... http://t.co/NLF7ORLWdu,en,1,blainstweet,,,http://flip.it/eDeS6,1KerryBerry,Downton,,,,
382858585723916288,https://twitter.com/Whatsacharbel/status/382858585723916288,2013-09-25 13:26:14+00:00,Downton Abbey is looking fuckin legit,en,0,Whatsacharbel,,,,,Downton,,,,
382858338435751938,https://twitter.com/Tiristanisu/status/382858338435751938,2013-09-25 13:25:15+00:00,WWWAAAAAAAAHHHH I'M SO EXCITED!!! I'M GONNA WATCH DOWNTON SEASON 4 PREMIERE TONIGHT AAAAAHHHH!!!!,en,0,Tiristanisu,,,,,Downton,,,,
382858101269204992,https://twitter.com/DuxFreeLib/status/382858101269204992,2013-09-25 13:24:19+00:00,Our Downton Abbey committee planning our October 23rd Fascinator program! http://t.co/Svt8q0WKer,en,0,DuxFreeLib,,,http://fb.me/2SWrtbh5n,,Downton,,,,
382857848301953024,https://twitter.com/purelypia/status/382857848301953024,2013-09-25 13:23:18+00:00,Downloading 'This Is The End' and season premiere of Downton Abbey :D Faster faster!,en,0,purelypia,,,,,Downton,,,,
382857799719727104,https://twitter.com/HeroineChic/status/382857799719727104,2013-09-25 13:23:07+00:00,@Albertoenserie alberto que te ha parecido el 4x01 de downton??:-),it,0,HeroineChic,Albertoenserie,,,Albertoenserie,Downton,,,,
382857778999488512,https://twitter.com/briteverett/status/382857778999488512,2013-09-25 13:23:02+00:00,"::listening to this song and wishing I lived at Downton Abbey. You know, the usual. http://t.co/kP4BWDZX8x",en,0,briteverett,,,,,Downton,,https://pbs.twimg.com/media/BVAvHw-CUAAj5l1.jpg,,
382857778173181952,https://twitter.com/downton_groover/status/382857778173181952,2013-09-25 13:23:02+00:00,Episode 5 http://t.co/SWCtCZiQrs ... free download,en,0,downton_groover,,,http://dj-snare8371312.podomatic.com/entry/2013-09-25T06_15_29-07_00#.UkLjk8A6evQ.twitter,,Downton,,,,
382857463118430208,https://twitter.com/DowntonCooks/status/382857463118430208,2013-09-25 13:21:47+00:00,My #Downton Abbey Afternoon tea party on #CanadaAM http://t.co/dEzSMdeauR #DowntonPBS #DowntonVTV,en,0,DowntonCooks,,,http://ow.ly/hWc3S,,Downton,Downton,,,
382857158200946689,https://twitter.com/RedOfficial93/status/382857158200946689,2013-09-25 13:20:34+00:00,Downton Abbey catch up👌#loveit,en,0,RedOfficial93,,,,,Downton,loveit,,,
382857122511208448,https://twitter.com/Karinwithaninoe/status/382857122511208448,2013-09-25 13:20:25+00:00,"RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/s3htFXgOEC #Downton",en,18,Karinwithaninoe,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382857085836222464,https://twitter.com/goldsborohall/status/382857085836222464,2013-09-25 13:20:17+00:00,"Here's @goldsborohall's butler with our new cocktails, Princess Mary's Pride, celebrating Downton's return to the TV http://t.co/KXSmvcTuai",en,0,goldsborohall,,,,goldsborohall,Downton,,https://pbs.twimg.com/media/BVAufbmCYAA9p-h.jpg,,
382856855338242048,https://twitter.com/aiaaaa/status/382856855338242048,2013-09-25 13:19:22+00:00,"Comedy version ng Downton Abbey 'tong Got 2 Believe, swear. May storyline rin yung staff.",en,0,aiaaaa,,,,,Downton,,,,
382856813219024896,https://twitter.com/STRAYFOOT/status/382856813219024896,2013-09-25 13:19:12+00:00,"RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/s3htFXgOEC #Downton",en,18,STRAYFOOT,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382856747049693184,https://twitter.com/emre2733/status/382856747049693184,2013-09-25 13:18:56+00:00,Downton Abbey geri dönmüş!,tr,0,emre2733,,,,,Downton,,,,
382856726741278720,https://twitter.com/jarsenault/status/382856726741278720,2013-09-25 13:18:51+00:00,Photoset: Downton Tabby. kateisabearbear: Puurr-fect http://t.co/Beuv6mpmHr,de,0,jarsenault,,,http://tmblr.co/Z8PZYyvzlY0-,,Downton,,,,
382856665160118272,https://twitter.com/EvGeNiYGeNY/status/382856665160118272,2013-09-25 13:18:36+00:00,"I&amp;#39;m watching Homeland (my favorite), Downton Abbey (love it!) and Under The Dome (just for fun) when I have free time in hotel rooms. :)",en,0,EvGeNiYGeNY,,,,,Downton,,,,
382856475804438528,https://twitter.com/ciara_ofarrell/status/382856475804438528,2013-09-25 13:17:51+00:00,"RT @DowntonAbbey: Only a few more days till Sunday is upon us! Lords and ladies, how do you spend your #DowntonNight? #Downton",en,18,ciara_ofarrell,,,,DowntonAbbey,Downton,DowntonNight,,,
382856423941885952,https://twitter.com/isasierra95/status/382856423941885952,2013-09-25 13:17:39+00:00,"Efectivamente, Downton Abbey sin Mattew....... Me muero",en,0,isasierra95,,,,,Downton,,,,
382856400441184256,https://twitter.com/tonja_epley/status/382856400441184256,2013-09-25 13:17:33+00:00,RT @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/bilL6pvGId,en,96,tonja_epley,,,,DowntonAbbey,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
382856367280623617,https://twitter.com/SabineMKern/status/382856367280623617,2013-09-25 13:17:25+00:00,"RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/s3htFXgOEC #Downton",en,18,SabineMKern,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382856314680262656,https://twitter.com/TwoLittleFleas/status/382856314680262656,2013-09-25 13:17:13+00:00,Want something fun to do this lunchtime? Find out which Downton Abbey girl you are with this quiz by @GlamourMagUK http://t.co/TMan8g5l3G,en,0,TwoLittleFleas,,,http://www.glamourmagazine.co.uk/celebrity/quizzes/downton-abbey-quiz,GlamourMagUK,Downton,,,,
382856273014050816,https://twitter.com/karah_bug/status/382856273014050816,2013-09-25 13:17:03+00:00,"RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/s3htFXgOEC #Downton",en,18,karah_bug,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382856210686279680,https://twitter.com/Angiraa_/status/382856210686279680,2013-09-25 13:16:48+00:00,@xAccioNiallx I want Downton Abbey.,en,0,Angiraa_,xAccioNiallx,382853845275004928,,xAccioNiallx,Downton,,,,
382856097943404545,https://twitter.com/Vacuni/status/382856097943404545,2013-09-25 13:16:21+00:00,Viendo Downton Abbey 4x01 - Episodio 1 @tweeting_power,et,0,Vacuni,,,,tweeting_power,Downton,,,,
382856078997745664,https://twitter.com/DowntonAbbeyAdd/status/382856078997745664,2013-09-25 13:16:17+00:00,"RT @Royal_Rory: @DowntonAbbeyAdd Well, hello there! What a pleasure to find more fellow Downtonians! Let's have our feelings crushed by #Do…",en,1,DowntonAbbeyAdd,,,,Royal_Rory,Downton,Do,,,
382856001478594561,https://twitter.com/Merri94/status/382856001478594561,2013-09-25 13:15:58+00:00,"Me dispongo a ver Downton Abbey, qué nervios!!!",es,0,Merri94,,,,,Downton,,,,
382855880410411008,https://twitter.com/Natalie_Borden/status/382855880410411008,2013-09-25 13:15:29+00:00,"Yeah, baby. Saga is back! RT“@scanoircouk: 'WTF is Downton Abbey?'' #TheBridge #Bron #Broen http://t.co/KVsLbIHIzY",en,0,Natalie_Borden,scanoircouk,381876267017990144,,scanoircouk,Downton,TheBridge,https://pbs.twimg.com/media/BUyycQwCcAA45HS.jpg,,
382855833907777537,https://twitter.com/vegas_diva/status/382855833907777537,2013-09-25 13:15:18+00:00,"Julian Fellowes And I Decided Not To Discuss Season Four Of ‘Downton Abbey’ Last Night: 
Last night, Taylor Sw... http://t.co/r9ky4ViQka",en,0,vegas_diva,,,http://celeb.bz/1fCoDKZ,,Downton,,,,
382855832058073089,https://twitter.com/kencblair/status/382855832058073089,2013-09-25 13:15:18+00:00,"Julian Fellowes And I Decided Not To Discuss Season Four Of ‘Downton Abbey’ Last Night: 
Last night, Taylor Sw... http://t.co/YiGZCY3q5k",en,0,kencblair,,,http://celeb.bz/1fCoDKZ,,Downton,,,,
382855803864383488,https://twitter.com/ebookclassics/status/382855803864383488,2013-09-25 13:15:11+00:00,I couldn't wait and was able to watch the first episode of Downton Abbey Season 4. As sublime as ever!,en,0,ebookclassics,,,,,Downton,,,,
382855607700561920,https://twitter.com/DowntonAbbeyAdd/status/382855607700561920,2013-09-25 13:14:24+00:00,RT @WorldofDownton: Madness :( RT @KarenWasylowski http://t.co/NTkWA2hqPH Maggie Smith's best Downton moments season 3 - how could she not …,en,1,DowntonAbbeyAdd,,,http://britsunited.blogspot.com/2013/09/maggie-smiths-best-downton-moments.html,WorldofDownton,Downton,,,,
382855596728668160,https://twitter.com/Royal_Rory/status/382855596728668160,2013-09-25 13:14:22+00:00,"@DowntonAbbeyAdd Well, hello there! What a pleasure to find more fellow Downtonians! Let's have our feelings crushed by #Downton together!",en,1,Royal_Rory,DowntonAbbeyAdd,,,DowntonAbbeyAdd,Downton,Downton,,,
382855576285233152,https://twitter.com/ChloeWright88/status/382855576285233152,2013-09-25 13:14:17+00:00,My recent Downton Abbey marathon has left me with severe withdrawal symptoms. Luckily I have this to read #storytime http://t.co/PWIMuQdtrP,en,0,ChloeWright88,,,,,Downton,storytime,https://pbs.twimg.com/media/BVAtHjhCQAISBS2.jpg,,
382855433871826944,https://twitter.com/kamilacargnin/status/382855433871826944,2013-09-25 13:13:43+00:00,"me preparando psicologicamente para assistir a reestreia de Downton Abbey . Oh, Matthew! :(((",pt,0,kamilacargnin,,,,,Downton,,,,
382855390368915456,https://twitter.com/DeebeeInTheSky/status/382855390368915456,2013-09-25 13:13:32+00:00,no reality tv? give it a couple of years with no work and say that again. http://t.co/1TSryigbbt,en,0,DeebeeInTheSky,,,http://fb.me/GvPuNh2U,,Downton,,,,
382855355124174848,https://twitter.com/Zombiebabwe/status/382855355124174848,2013-09-25 13:13:24+00:00,"RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/s3htFXgOEC #Downton",en,18,Zombiebabwe,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382855347511111680,https://twitter.com/DowntonAbbeyAdd/status/382855347511111680,2013-09-25 13:13:22+00:00,"Funny!! RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/zQURJauyRn #Downton",en,0,DowntonAbbeyAdd,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382855239809777664,https://twitter.com/beatriz_cabanas/status/382855239809777664,2013-09-25 13:12:56+00:00,"RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/s3htFXgOEC #Downton",en,18,beatriz_cabanas,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382855237511294976,https://twitter.com/MegVBarzaq/status/382855237511294976,2013-09-25 13:12:56+00:00,"RT @DowntonAbbey: Would you care for some afternoon giggles, dear lords and ladies? http://t.co/s3htFXgOEC #Downton",en,18,MegVBarzaq,,,http://bit.ly/DAgifs,DowntonAbbey,Downton,Downton,,,
382855220268900352,https://twitter.com/HabibTalk/status/382855220268900352,2013-09-25 13:12:52+00:00,If you plan to talk/socialize/text me please don't. I have a whole season of Downton Abbey to catch up on.,en,0,HabibTalk,,,,,Downton,,,,
382855137389445120,https://twitter.com/agboboes/status/382855137389445120,2013-09-25 13:12:32+00:00,RT @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/bilL6pvGId,en,96,agboboes,,,,DowntonAbbey,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
